ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
4,20120102 22:00,0.36405167,-2.898029191,1.403916683,-4.286426485,2.670137774
4,20120102 23:00,0.360113422,-3.966175763,-0.16802088,-5.132906244,-0.172576614
4,20120103 0:00,0.192186515,-3.813351756,-1.289141805,-4.716400904,-1.741155362
4,20120103 1:00,0.328607435,-2.165452539,-3.006075476,-2.52475061,-3.913238836
4,20120103 2:00,0.27173913,0.022400368,-3.645975971,0.161065831,-4.597602013
4,20120103 3:00,0.27347196,2.087780022,-3.537718833,2.616911296,-4.499757757
4,20120103 4:00,0.171077505,1.766481517,-2.435862775,2.184716355,-3.142510337
4,20120103 5:00,0.049936988,1.576182885,-2.66377254,1.991427866,-3.35569056
4,20120103 6:00,0.011972275,0.806849311,-2.99643314,1.116691642,-3.718096939
4,20120103 7:00,0.025362319,0.465009406,-2.33549482,0.71506544,-2.889427149
4,20120103 8:00,0.284971645,0.145648769,-1.383094974,0.312498661,-1.686872045
4,20120103 9:00,0.56805293,-0.439199776,-0.561304954,-0.437140878,-0.723188114
4,20120103 10:00,0.764965343,-1.412009483,0.658888867,-1.404994184,0.542774441
4,20120103 11:00,0.524259609,-0.960873826,1.519248231,-1.396528995,2.410014549
4,20120103 12:00,0.178166352,0.871574101,3.226380032,0.984070343,6.143401531
4,20120103 13:00,0.110743541,1.330848803,4.558775584,1.751110549,7.539458684
4,20120103 14:00,0.179111531,2.441634708,5.179391406,3.411228222,7.954886811
4,20120103 15:00,0.211405167,3.316388297,5.347694002,4.650908162,7.9510605
4,20120103 16:00,0.484247007,2.947418241,5.49364391,4.118541815,8.209063231
4,20120103 17:00,0.221644612,2.552093181,5.124167117,3.641669486,8.54577866
4,20120103 18:00,0.284814115,2.319549028,5.280197649,3.165267445,8.133083613
4,20120103 19:00,0.486925016,1.753304015,5.286771969,2.320159383,7.701803623
4,20120103 20:00,0.516698173,1.027378683,4.992680714,1.306217824,7.232807133
4,20120103 21:00,0.331127914,0.496015293,4.860317735,0.55798915,6.678538553
4,20120103 22:00,0.174543163,0.072397361,4.692015139,0.002108388,6.153240619
4,20120103 23:00,0.211720227,-0.229910038,4.59690664,-0.390582337,5.880479256
4,20120104 0:00,0.202425961,-0.324865567,4.518453087,-0.506743545,5.694083215
4,20120104 1:00,0.211405167,0.477829312,3.838144166,0.517259027,4.744426434
4,20120104 2:00,0.18257719,0.516759927,3.766130352,0.556259056,4.619760391
4,20120104 3:00,0.165721487,0.636361197,3.752506117,0.699090329,4.596651563
4,20120104 4:00,0.143509767,0.875162391,3.838630746,0.974622999,4.712803828
4,20120104 5:00,0.183994959,1.04493198,3.93400039,1.183298477,4.850848666
4,20120104 6:00,0.222432262,0.9787098,4.089219353,1.080986713,5.076463798
4,20120104 7:00,0.216918715,0.536827254,4.262441769,0.507635643,5.34099906
4,20120104 8:00,0.469596723,-0.131816089,4.161233167,-0.35340395,5.274105086
4,20120104 9:00,0.433837429,-0.974643832,3.994336288,-1.493015176,5.300254549
4,20120104 10:00,0.640989288,-1.762888446,2.858172408,-3.433393224,4.726182623
4,20120104 11:00,0.601449275,-3.401586387,2.338991739,-5.948135331,3.842574033
4,20120104 12:00,0.521581601,-4.083072819,2.09424209,-6.724083952,3.4302639
4,20120104 13:00,0.218809074,-3.794504654,1.669457906,-6.330031715,2.817271843
4,20120104 14:00,0.478575929,-3.532826707,1.437359332,-6.069693861,2.494356385
4,20120104 15:00,0.128229364,-3.486671854,1.266083235,-6.109706878,2.26934938
4,20120104 16:00,0.270793951,-3.465801834,1.066098929,-6.179603033,1.990827195
4,20120104 17:00,0.284341525,-3.404395813,0.906500748,-6.154784833,1.733589457
4,20120104 18:00,0.239130435,-3.20492658,0.907473908,-5.875706706,1.74940076
4,20120104 19:00,0.166509137,-2.994620991,0.988246158,-5.504446693,1.948258302
4,20120104 20:00,0.102551985,-3.16077846,0.893363093,-5.577381812,1.827241021
4,20120104 21:00,0.080025205,-3.56493443,0.735711231,-5.231446493,1.213640838
4,20120104 22:00,0.061751733,-3.616708135,0.599955461,-4.712290267,0.789168163
4,20120104 23:00,0.118777568,-3.064856636,0.339635257,-3.793510372,0.392669333
4,20120105 0:00,0.094517958,-2.067510473,-0.130887429,-2.421924949,-0.232485264
4,20120105 1:00,0.014335224,-1.349281718,-0.421771157,-1.454357981,-0.607015497
4,20120105 2:00,0.003780718,0.001327902,-0.138736249,0.266819607,-0.233351703
4,20120105 3:00,0.003780718,1.489564409,0.806720784,1.924818464,0.824413032
4,20120105 4:00,0.002835539,2.464615914,1.916162036,3.081520657,2.20628554
4,20120105 5:00,0.016383113,2.803318016,3.014948946,3.477716253,3.636005241
4,20120105 6:00,0.047416509,2.674555233,3.774186613,3.318883742,4.673833645
4,20120105 7:00,0.087586641,2.015345771,4.291617042,2.481617937,5.399516075
4,20120105 8:00,0.218178954,1.231572313,4.978590477,1.445959107,6.442470964
4,20120105 9:00,0.308601134,1.134533694,5.749872182,1.337905763,7.994087086
4,20120105 10:00,0.729206049,0.932991948,4.865098574,1.046220779,7.67339697
4,20120105 11:00,0.768746062,-1.499038433,3.738054497,-3.02024579,6.295511728
4,20120105 12:00,0.128386894,-4.330886583,3.23961659,-6.714134981,4.983131572
4,20120105 13:00,0.480308759,-4.567884747,2.554032852,-7.056599132,4.053528962
4,20120105 14:00,0.788279773,-4.788554299,1.978235158,-7.573247636,3.334681846
4,20120105 15:00,0.347195967,-4.956505754,1.556230574,-7.987156895,2.765072403
4,20120105 16:00,0.351449275,-5.234558719,1.203247595,-8.467197162,2.235905231
4,20120105 17:00,0.3642092,-5.338595315,0.981822577,-8.667361554,1.878190501
4,20120105 18:00,0.263074984,-5.453362143,0.791897352,-8.845679095,1.558069994
4,20120105 19:00,0.259136736,-5.571861225,0.526928502,-9.04938622,1.087572595
4,20120105 20:00,0.165721487,-5.674964757,0.185989562,-9.184600514,0.46954635
4,20120105 21:00,0.420447385,-5.931090727,-0.190618262,-9.093670377,-0.258414518
4,20120105 22:00,0.40910523,-5.9805431,-0.727504446,-8.183778554,-1.09403157
4,20120105 23:00,0.551512287,-5.934822981,-1.438102726,-7.785221137,-2.045279339
4,20120106 0:00,0.436042848,-5.563930184,-2.326582192,-7.116825586,-3.198738461
4,20120106 1:00,0.424543163,-4.381405217,-3.129398443,-5.4225922,-4.162626588
4,20120106 2:00,0.34073724,-2.792676003,-3.54169521,-3.301794633,-4.575026813
4,20120106 3:00,0.301039698,-0.960556447,-3.599561423,-0.925664605,-4.517815221
4,20120106 4:00,0.140674228,0.439309794,-3.342538994,0.793368874,-4.105414996
4,20120106 5:00,0.100504096,1.128337441,-3.005468304,1.60858697,-3.653681802
4,20120106 6:00,0.1589477,1.517960268,-2.631266794,2.042959782,-3.200756699
4,20120106 7:00,0.119407687,1.95864054,-1.684671995,2.521015979,-2.061888447
4,20120106 8:00,0.069628229,1.993835477,-0.459354936,2.51424813,-0.606568578
4,20120106 9:00,0.018903592,0.870571702,0.589952391,1.82331234,1.087132925
4,20120106 10:00,0.002835539,-1.277310883,1.213943053,-1.022260259,1.594885803
4,20120106 11:00,0.061436673,-2.123972193,-0.28816739,-4.543387174,-1.587508998
4,20120106 12:00,0.484877127,-2.722286128,-1.718427286,-5.065742015,-4.64892512
4,20120106 13:00,0.752520479,-2.986991713,-2.406553001,-5.30077093,-5.659663243
4,20120106 14:00,0.79584121,-3.031109311,-2.937957722,-5.194946392,-6.503534224
4,20120106 15:00,0.518588532,-2.759959582,-3.747602485,-4.4935512,-7.74669444
4,20120106 16:00,0.371140517,-2.449153586,-4.537958509,-3.808152741,-8.827755146
4,20120106 17:00,0.392722117,-2.374302381,-5.270930539,-3.58235271,-9.74790825
4,20120106 18:00,0.605387524,-1.784415403,-5.836090552,-2.644698084,-10.41239705
4,20120106 19:00,0.844990548,-0.053915033,-6.117706121,0.394681081,-10.6090619
4,20120106 20:00,0.905009452,0.587525093,-5.737235772,1.684879079,-9.553031265
4,20120106 21:00,0.84136736,1.208145679,-4.711557148,2.577619801,-7.618564313
4,20120106 22:00,0.789067423,1.154609718,-4.822949608,2.465642674,-7.573271802
4,20120106 23:00,0.871928166,1.820835011,-5.773402155,2.704978402,-7.848006635
4,20120107 0:00,0.929426591,3.347105604,-4.890942408,4.486768293,-6.488039418
4,20120107 1:00,0.952741021,3.786327381,-4.620710721,6.338123609,-7.479498992
4,20120107 2:00,0.939350977,4.315618499,-5.401868579,6.108291146,-7.783844814
4,20120107 3:00,0.958254568,3.698509919,-4.744409153,5.850998181,-7.078445152
4,20120107 4:00,0.984562067,3.982007596,-5.112785799,5.775183316,-7.198476869
4,20120107 5:00,0.985034657,5.298314993,-6.065671516,7.273571583,-8.453405623
4,20120107 6:00,0.990075614,4.431594822,-5.627969375,6.620489207,-8.370919372
4,20120107 7:00,0.988972905,6.496259723,-4.902996885,9.112828257,-6.980030522
4,20120107 8:00,0.990759294,5.726902391,-2.713579965,8.397661267,-4.122593019
4,20120107 9:00,0.930056711,5.138429939,-1.871252553,7.689060919,-2.947306163
4,20120107 10:00,0.656899811,4.626320499,-1.239620271,7.251483788,-2.114479465
4,20120107 11:00,0.40800252,4.624411424,-1.291274561,7.035978543,-1.965435343
4,20120107 12:00,0.348141147,3.970075876,-2.138133051,6.176942401,-3.086679483
4,20120107 13:00,0.094833018,3.501875166,-1.614793534,5.624747522,-2.129270103
4,20120107 14:00,0.09183995,4.168619703,0.997826077,6.199627164,2.045103059
4,20120107 15:00,0.284656585,5.071612305,3.143744647,7.275959453,5.053860167
4,20120107 16:00,0.355545054,4.486480735,2.552892068,6.913003251,4.378610651
4,20120107 17:00,0.436515438,4.578593617,1.86054334,7.019263455,3.215270079
4,20120107 18:00,0.5463138,5.274451552,1.840153489,8.028138424,3.009907758
4,20120107 19:00,0.246376812,5.95312781,1.67884711,9.045370936,2.68394485
4,20120107 20:00,0.436988028,6.349260928,1.591397303,9.337288013,2.466067374
4,20120107 21:00,0.344675488,6.893824648,1.485370076,9.693677573,2.170254612
4,20120107 22:00,0.34010712,6.983073917,1.049027259,9.555181127,1.483058812
4,20120107 23:00,0.892722117,7.265617056,0.921250857,9.735465293,1.28452294
4,20120108 0:00,0.960459987,7.784885529,1.516634515,10.31810551,2.050791766
4,20120108 1:00,0.95478891,8.331898693,1.03933166,11.13979591,1.457218968
4,20120108 2:00,0.979363579,9.010922262,0.109705588,12.21785462,0.306753107
4,20120108 3:00,0.975425331,9.911299593,0.324541426,13.55937904,0.466506286
4,20120108 4:00,0.982041588,10.43013873,1.409188253,14.11588316,1.988717189
4,20120108 5:00,0.971487083,9.396421061,2.107529339,12.6162793,2.812387573
4,20120108 6:00,0.993383743,9.214673339,2.226162586,12.40174293,2.990363549
4,20120108 7:00,0.986767486,8.989358973,2.563120884,12.25979406,3.440466613
4,20120108 8:00,0.989760555,8.361823257,2.837771803,11.64952142,3.962246008
4,20120108 9:00,0.982199118,7.839903651,3.184699281,11.05215323,4.569672546
4,20120108 10:00,0.958884688,6.724773565,3.160773248,9.963340827,4.783486687
4,20120108 11:00,0.760712035,6.32651282,3.378101381,9.478348832,5.143690623
4,20120108 12:00,0.755040958,5.804593213,3.335233905,8.647625292,5.112104443
4,20120108 13:00,0.497794581,5.513268779,3.098465871,8.341144763,4.87946008
4,20120108 14:00,0.662413359,5.721420527,3.293861807,8.656765939,5.11453415
4,20120108 15:00,0.578449905,5.716139722,2.623434425,8.779895836,4.197320078
4,20120108 16:00,0.560176434,5.680054218,2.058181896,8.625042516,3.320803585
4,20120108 17:00,0.366257089,5.522950255,1.85829983,8.355124576,2.993400681
4,20120108 18:00,0.469281664,4.990469038,1.819918485,7.73087213,2.990970975
4,20120108 19:00,0.398078135,4.503754802,1.754620353,7.310940036,3.123997387
4,20120108 20:00,0.370982987,5.088163939,2.423552358,7.619033621,3.76726209
4,20120108 21:00,0.296786389,5.293675285,3.255978921,7.292121056,4.50407048
4,20120108 22:00,0.277567738,4.397698625,2.880639279,5.881772936,3.989580202
4,20120108 23:00,0.424228103,4.235313857,3.002761739,5.513458616,4.033314913
4,20120109 0:00,0.337744171,4.265678489,2.912540656,5.497865747,3.892391957
4,20120109 1:00,0.180371771,3.529282455,1.998001879,4.420412811,2.585516257
4,20120109 2:00,0.269218652,3.952751438,1.441046086,4.942029805,1.910531409
4,20120109 3:00,0.465185885,4.815080712,1.603635665,6.028731878,2.075500848
4,20120109 4:00,0.532451166,5.692385313,2.269313974,7.230349571,2.923310823
4,20120109 5:00,0.768903592,5.885400645,2.729407891,7.521136057,3.54693156
4,20120109 6:00,0.771109011,5.556359422,3.100052829,7.13292111,4.053321267
4,20120109 7:00,0.899810964,5.393710726,3.600176398,7.029996683,4.797194453
4,20120109 8:00,0.827504726,5.306770631,3.583373828,7.069967334,4.930136858
4,20120109 9:00,0.788594833,4.962338099,3.438575205,6.826645997,4.950682502
4,20120109 10:00,0.648393195,4.176549387,3.320463018,6.183118517,5.288477068
4,20120109 11:00,0.513232514,3.609150868,3.756341466,5.390700362,5.953793378
4,20120109 12:00,0.467706364,2.998074311,3.812679496,4.512345308,6.101238591
4,20120109 13:00,0.480151229,2.523439626,3.336771396,3.908288846,5.640170158
4,20120109 14:00,0.579710145,2.577517198,2.915224553,4.10164687,5.208107341
4,20120109 15:00,0.535759294,2.663625331,2.600423452,4.279016633,4.714407591
4,20120109 16:00,0.452583491,2.790915614,2.307366854,4.522337971,4.263611981
4,20120109 17:00,0.458884688,2.587916731,2.05137475,4.406922716,4.056946969
4,20120109 18:00,0.424700693,2.565869721,1.949570941,4.428406941,3.940924506
4,20120109 19:00,0.186200378,2.621611217,1.844801972,4.408921249,3.683499667
4,20120109 20:00,0.123503466,2.737254024,1.768202018,4.502852278,3.41157202
4,20120109 21:00,0.25110271,3.316716001,2.645395038,4.574299817,3.86055478
4,20120109 22:00,0.238815375,3.723545731,3.381248788,4.937533107,4.603219398
4,20120109 23:00,0.197542533,4.491031264,3.201856638,5.935300481,4.331291751
4,20120110 0:00,0.189035917,4.770154729,3.164297951,6.239077428,4.217686423
4,20120110 1:00,0.179111531,5.759824612,2.904532287,7.703311638,3.979659549
4,20120110 2:00,0.139413989,6.281882151,2.970119713,8.237002193,3.988941203
4,20120110 3:00,0.226055451,6.658287274,3.467416157,8.750797481,4.682881369
4,20120110 4:00,0.442659105,6.712293226,3.614763252,8.831373316,4.894175503
4,20120110 5:00,0.786546944,6.447582232,2.676323982,8.443912977,3.611123269
4,20120110 6:00,0.779773157,6.366164168,2.603099664,8.334986387,3.500289395
4,20120110 7:00,0.873976055,6.266744119,2.703726948,8.32404399,3.702847854
4,20120110 8:00,0.927536232,6.241786823,3.169128137,8.43893916,4.404431735
4,20120110 9:00,0.933837429,5.51843437,3.463373097,7.816217282,5.080900551
4,20120110 10:00,0.896502836,4.658021356,3.331749016,7.019909193,5.30093036
4,20120110 11:00,0.620510397,4.261977705,3.578824936,6.54292015,5.894956245
4,20120110 12:00,0.640674228,3.928940999,3.98223253,5.976402402,6.496079866
4,20120110 13:00,0.780560807,3.795562662,3.49212375,5.743130389,5.807599497
4,20120110 14:00,0.84042218,3.953489159,2.610736556,6.122135238,4.591702763
4,20120110 15:00,0.669502205,4.340122682,2.509660043,6.826427714,4.54693243
4,20120110 16:00,0.753938248,4.661294444,2.637241064,7.310380101,4.702536637
4,20120110 17:00,0.757088847,5.009060046,2.863203224,7.72469905,4.900727259
4,20120110 18:00,0.792533081,5.441925937,3.381613429,8.156923741,5.483833551
4,20120110 19:00,0.799779458,5.422287409,3.447650084,8.709514801,6.273866139
4,20120110 20:00,0.838059231,5.613763059,4.161924109,8.303153958,6.47260274
4,20120110 21:00,0.889256459,5.875200964,5.0572374,8.348415692,7.42752119
4,20120110 22:00,0.887681159,6.100634902,5.31284867,8.357368563,7.452090275
4,20120110 23:00,0.875393825,5.619490963,5.467832657,7.4924218,7.467923686
4,20120111 0:00,0.857592943,5.061838591,5.629555078,6.635930526,7.518153816
4,20120111 1:00,0.779143037,3.961561979,6.013218464,5.142261129,7.867463914
4,20120111 2:00,0.640989288,3.628306854,5.773121295,4.639534122,7.478857959
4,20120111 3:00,0.621928166,3.209213287,5.99113116,4.063576998,7.756924926
4,20120111 4:00,0.540327662,2.949894634,6.237363691,3.721237428,8.106719414
4,20120111 5:00,0.516698173,2.789037723,6.132244488,3.501547074,7.992741435
4,20120111 6:00,0.503938248,2.681198673,5.963317519,3.349695663,7.803105659
4,20120111 7:00,0.435570258,2.492209835,5.915052671,3.101252379,7.805562081
4,20120111 8:00,0.390044108,2.151020064,5.665956971,2.666813581,7.588414379
4,20120111 9:00,0.402331443,1.746353126,5.357143748,2.180260097,7.451837317
4,20120111 10:00,0.474637681,1.591627533,4.463426008,2.209911556,7.322138238
4,20120111 11:00,0.512129805,1.211125198,4.254823698,1.640244135,7.295117596
4,20120111 12:00,0.549149338,0.223622457,3.532487072,-0.038657405,6.434878623
4,20120111 13:00,0.381379962,-1.09208609,2.795425577,-2.384716769,5.322610756
4,20120111 14:00,0.25,-2.264610346,2.709530508,-4.046096993,4.904036453
4,20120111 15:00,0.120195337,-2.532584976,2.596230822,-4.365524072,4.627934624
4,20120111 16:00,0.082073094,-2.743213756,2.463707002,-4.738862895,4.433877288
4,20120111 17:00,0.201165721,-3.088731516,2.474341629,-5.287414883,4.433877288
4,20120111 18:00,0.326559546,-3.311262265,2.498474053,-5.645029447,4.444194261
4,20120111 19:00,0.333175803,-3.674452645,2.406443622,-6.206160842,4.263892888
4,20120111 20:00,0.274417139,-4.140793421,2.068589685,-6.909709093,3.685159873
4,20120111 21:00,0.188405797,-4.84878023,1.771638161,-7.253845721,2.867662642
4,20120111 22:00,0.282923756,-5.588866287,1.492274676,-7.558447071,2.08357275
4,20120111 23:00,0.370982987,-5.569751004,1.09920248,-7.306409671,1.491083772
4,20120112 0:00,0.506301197,-5.116033528,0.96177037,-6.578601136,1.274427354
4,20120112 1:00,0.172495274,-3.675453397,0.592634535,-4.563753717,0.740061053
4,20120112 2:00,0.013547574,-2.680881127,0.643965949,-3.246341706,0.781209347
4,20120112 3:00,0.004410838,-2.081285944,0.796660659,-2.479263623,0.94580252
4,20120112 4:00,0.015122873,-1.749761854,1.155005906,-2.064506287,1.377248486
4,20120112 5:00,0.015910523,-1.923722882,1.444800974,-2.281696419,1.729657136
4,20120112 6:00,0.037334594,-1.898769456,1.812242926,-2.267425199,2.192880992
4,20120112 7:00,0.041115312,-1.837098846,2.074098111,-2.203650684,2.54610446
4,20120112 8:00,0.062381853,-2.116577219,2.147196643,-2.592541433,2.703771683
4,20120112 9:00,0.15926276,-2.259168225,2.214122409,-2.981878158,2.99751346
4,20120112 10:00,0.13705104,-2.027814317,1.197565495,-4.244435166,2.790957176
4,20120112 11:00,0.161153119,-2.594970045,0.770020305,-5.441879732,1.961472769
4,20120112 12:00,0.040485192,-2.067383321,0.939284017,-5.034703982,1.98917657
4,20120112 13:00,0.38531821,-1.522329199,1.110497022,-4.12357577,2.290251706
4,20120112 14:00,0.735664776,-2.071661052,1.401266737,-4.586944449,2.811327618
4,20120112 15:00,0.211090107,-2.951804039,1.478588739,-5.389254607,2.822327657
4,20120112 16:00,0.131537492,-2.925068225,1.272288439,-5.347778874,2.463807874
4,20120112 17:00,0.211247637,-2.365398525,1.257668732,-4.707803845,2.723734716
4,20120112 18:00,0.355860113,-2.240631394,0.90679578,-4.64402933,2.378252016
4,20120112 19:00,0.077347196,-2.969627915,0.765796835,-5.6144723,1.906472575
4,20120112 20:00,0.084751103,-3.272277326,1.1569552,-5.731763891,2.355029712
4,20120112 21:00,0.164146188,-3.441247669,1.293405792,-5.201944843,2.163140147
4,20120112 22:00,0.06899811,-3.384924221,1.138761788,-4.458949444,1.591952947
4,20120112 23:00,0.072463768,-3.231282412,1.064038844,-4.109750525,1.344655778
4,20120113 0:00,0.155324512,-3.2473239,0.878855897,-4.048651864,1.112025328
4,20120113 1:00,0.161468179,-3.191311152,-0.127281974,-3.898630263,-0.199692945
4,20120113 2:00,0.146187776,-2.096253362,0.057866525,-2.464465184,0.04786409
4,20120113 3:00,0.004410838,-1.201307655,0.592522042,-1.34569348,0.718911898
4,20120113 4:00,0.002205419,-0.638690944,1.200530884,-0.655800025,1.440913193
4,20120113 5:00,0.008664146,-0.394109509,1.950931475,-0.424101743,2.339809611
4,20120113 6:00,0.0463138,-0.352419492,2.591890473,-0.401877622,3.143528762
4,20120113 7:00,0.098298677,-0.514812036,3.373672165,-0.630738782,4.196727722
4,20120113 8:00,0.222589792,-0.770113761,3.682383752,-1.0232073,4.726932401
4,20120113 9:00,0.478418399,-1.456609381,3.41682118,-2.014781376,4.613488789
4,20120113 10:00,0.355860113,-1.342259619,2.301615284,-2.856460849,4.496680323
4,20120113 11:00,0.211720227,-1.011518814,2.407526502,-2.666373687,4.679343767
4,20120113 12:00,0.126023945,-1.533239603,2.759779367,-3.392204019,5.057168679
4,20120113 13:00,0.124291115,-2.432949883,3.213628547,-4.325617097,5.528728779
4,20120113 14:00,0.083805923,-2.504815532,2.937474854,-4.2674561,5.008137965
4,20120113 15:00,0.109168242,-2.635841301,2.410272348,-4.54312977,4.321227279
4,20120113 16:00,0.039067423,-2.830394716,1.970152399,-4.976263701,3.712669597
4,20120113 17:00,0.085381222,-2.900672174,1.888953799,-5.137033937,3.58240172
4,20120113 18:00,0.498109641,-3.074976151,1.825799332,-5.38575495,3.455018003
4,20120113 19:00,0.561594203,-3.239353934,1.774020515,-5.594283404,3.351668949
4,20120113 20:00,0.276149968,-3.365218082,1.643004416,-5.760727884,3.152661935
4,20120113 21:00,0.311909263,-3.848425236,1.448049323,-5.772549225,2.461425009
4,20120113 22:00,0.285444234,-4.083080477,1.28016043,-5.426420363,1.758651445
4,20120113 23:00,0.493698803,-3.966745476,1.389994285,-5.07367155,1.792780668
4,20120114 0:00,0.40957782,-3.423187059,1.712042839,-4.265564685,2.153300622
4,20120114 1:00,0.215185885,-3.369880339,1.258673123,-4.150317591,1.563215118
4,20120114 2:00,0.034499055,-2.837468939,1.57859076,-3.449211803,1.947183816
4,20120114 3:00,0.080182735,-2.514811579,1.948520334,-3.045364277,2.392934712
4,20120114 4:00,0.13563327,-2.390671433,2.486744049,-2.909645026,3.067943513
4,20120114 5:00,0.166509137,-2.279373372,3.043623011,-2.807028031,3.780225872
4,20120114 6:00,0.231253938,-2.347864486,3.485395131,-2.926858199,4.375581593
4,20120114 7:00,0.244171393,-2.526048402,3.737042503,-3.202931016,4.771804612
4,20120114 8:00,0.370195337,-2.971240648,3.652895432,-3.851073194,4.795802655
4,20120114 9:00,0.456994329,-3.389143465,3.03965381,-4.740861843,4.348009373
4,20120114 10:00,0.481568998,-3.027424766,1.60756593,-5.772328149,3.34009154
4,20120114 11:00,0.289067423,-3.243599846,1.175319893,-6.467475531,2.714610616
4,20120114 12:00,0.488815375,-3.282126098,1.113797271,-6.730307446,2.608917104
4,20120114 13:00,0.34183995,-3.137117566,1.534135703,-6.431725094,3.262480846
4,20120114 14:00,0.475110271,-2.905960054,1.77268471,-6.002719853,3.649002527
4,20120114 15:00,0.617989918,-2.702627057,1.586529162,-5.785569052,3.395235981
4,20120114 16:00,0.532293636,-2.579021999,1.428158025,-5.653822072,3.207336405
4,20120114 17:00,0.348298677,-2.625039466,1.383306049,-5.69486887,3.133299888
4,20120114 18:00,0.157057341,-2.85084611,1.328531069,-5.964983281,3.020458023
4,20120114 19:00,0.175330813,-3.175108732,1.311860423,-6.312556972,2.948463892
4,20120114 20:00,0.385003151,-3.422318849,1.24914704,-6.607167053,2.770265653
4,20120114 21:00,0.264965343,-4.072449352,1.315035784,-6.533680044,2.383743971
4,20120114 22:00,0.081285444,-4.460922394,1.19278438,-6.082827313,1.689332496
4,20120114 23:00,0.109955892,-4.762176281,0.867309861,-6.188754533,1.145036443
