ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
8,20120103 8:00,0.201240978,4.155485116,-0.89703357,5.598068784,-1.564976687
8,20120103 9:00,0.170093671,4.233387408,-0.609954923,6.197216069,-1.146268864
8,20120103 10:00,0.216328015,3.702024018,-0.646771116,6.38439081,-1.293308557
8,20120103 11:00,0.316340169,4.835676764,0.044409076,7.912357473,0.162329736
8,20120103 12:00,0.26463075,5.127132103,1.325524931,8.397224703,2.355899569
8,20120103 13:00,0.36975307,4.808934187,1.72217558,7.504617523,2.872451648
8,20120103 14:00,0.570994091,4.993806788,2.220509048,7.569517308,3.50215323
8,20120103 15:00,0.740966053,5.336034267,2.823155062,8.028048393,4.299119294
8,20120103 16:00,0.740357707,4.748085133,3.184742671,7.339546333,5.107017678
8,20120103 17:00,0.648254034,3.346619037,4.516699935,5.035603986,7.013067518
8,20120103 18:00,0.668816145,2.567208551,4.320346906,3.944535147,6.79387452
8,20120103 19:00,0.525368071,1.858336457,4.285283865,3.01242375,7.089047136
8,20120103 20:00,0.523299681,1.436656393,4.677113346,2.137217237,7.067729114
8,20120103 21:00,0.397128569,1.329298509,5.096554972,1.867742045,7.29402812
8,20120103 22:00,0.359046122,1.166130028,5.184212574,1.559232925,7.221874814
8,20120103 23:00,0.044983476,1.056446702,5.121537389,1.327851085,6.970431474
8,20120104 0:00,0.148915628,1.077375676,5.071572556,1.290228022,6.804806839
8,20120104 1:00,0.287626203,1.380457691,5.230735612,1.612298792,6.944021939
8,20120104 2:00,0.258668952,1.334704185,5.295450728,1.567727331,7.003010262
8,20120104 3:00,0.243703579,1.460727,4.944140098,1.736389792,6.515900502
8,20120104 4:00,0.196982575,1.547417853,4.832713319,1.840221037,6.346841185
8,20120104 5:00,0.232266685,1.001987899,5.222463755,1.078960738,6.852194756
8,20120104 6:00,0.286774549,0.237021386,5.470619463,0.07762234,7.220719742
8,20120104 7:00,0.396398601,-0.252621399,5.482783959,-0.560559946,7.3794409
8,20120104 8:00,0.261345667,-1.074177775,5.090114044,-1.657119193,6.858884153
8,20120104 9:00,0.247840339,-1.532515529,4.427878908,-2.337846966,6.092035955
8,20120104 10:00,0.225331589,-1.249164869,3.391950471,-2.419898974,5.796486214
8,20120104 11:00,0.084560143,-1.293312989,2.799782829,-2.777483652,5.482692661
8,20120104 12:00,0.080666713,-1.367963446,2.104946846,-3.258146343,4.687870619
8,20120104 13:00,0.076164959,-1.228696195,1.600363572,-3.340198351,3.924063056
8,20120104 14:00,0.043435986,-1.194180392,1.587225917,-3.334120424,3.922238675
8,20120104 15:00,0.07665164,-1.205418095,1.503047608,-3.384769812,3.825546476
8,20120104 16:00,0.06144296,-1.203411363,1.640749697,-2.92082142,3.560403086
8,20120104 17:00,0.015086994,-1.368364792,1.623719403,-2.935509742,3.50627978
8,20120104 18:00,0.012531922,-1.471109508,1.690380839,-2.841301881,3.467359649
8,20120104 19:00,0,-1.561011134,1.744391199,-2.637691342,3.475873428
8,20120104 20:00,0,-1.192575006,1.319120436,-2.361652178,3.413236343
8,20120104 21:00,0,-0.801262125,1.901069901,-1.470729446,3.316544143
8,20120104 22:00,0.001190123,-0.875109889,2.874716121,-1.167846106,3.778720694
8,20120104 23:00,0.040272502,-0.376637481,2.842115274,-0.603611926,3.633378331
8,20120105 0:00,0.064849708,0.472611807,3.468343502,0.449895341,4.435497897
8,20120105 1:00,0.08370851,1.220842081,3.610202394,1.409941326,4.639657079
8,20120105 2:00,0.141988095,1.784879052,4.086868385,2.121440123,5.283885358
8,20120105 3:00,0.221316473,2.066664271,4.578357808,2.515864352,5.954885281
8,20120105 4:00,0.273390929,2.00228288,4.990634516,2.467447007,6.550696758
8,20120105 5:00,0.208662842,1.964027271,5.175927418,2.45150471,6.84575445
8,20120105 6:00,0.190899133,1.949564784,5.233368218,2.4993316,7.004675484
8,20120105 7:00,0.212312942,1.911309175,5.283397301,2.461542452,7.145938626
8,20120105 8:00,0.19686091,1.283823876,4.935509877,1.645533044,6.694807947
8,20120105 9:00,0.19795596,0.593823314,4.546858015,0.736231676,6.399750256
8,20120105 10:00,0.098065428,-0.080315167,3.201168313,-0.242743432,6.081338578
8,20120105 11:00,0.062172993,-0.468003109,2.026874545,-1.275449985,4.981992353
8,20120105 12:00,0.042097563,-0.579504214,1.847603662,-1.632675522,4.6892131
8,20120105 13:00,0.054872837,-0.876218452,1.743839637,-2.296937884,4.543393083
8,20120105 14:00,0.075069953,-1.219585872,1.531216032,-3.065710859,3.980049344
8,20120105 15:00,0.11047575,-1.645995956,1.396415446,-3.40817501,3.099433146
8,20120105 16:00,0.062538053,-1.866198975,1.155997905,-3.683327242,2.554316909
8,20120105 17:00,0.051709418,-1.931046898,0.874815926,-4.210013488,2.286030862
8,20120105 18:00,0.036622446,-2.08266974,0.502840425,-4.457414315,1.524463037
8,20120105 19:00,0.019102089,-1.897456607,0.358775193,-5.035470184,1.219152376
8,20120105 20:00,0.042949261,-1.777091397,0.211004104,-4.817001674,0.723022551
8,20120105 21:00,0.039177475,-2.477822192,0.436598212,-4.309800457,0.634733088
8,20120105 22:00,0.036865819,-3.659547293,0.349510548,-4.95457779,0.389801028
8,20120105 23:00,0.071906534,-3.687539202,-0.103530598,-4.881951771,-0.196896698
8,20120106 0:00,0.111814108,-3.440743869,-0.740011717,-4.51882168,-1.030804922
8,20120106 1:00,0.096970422,-2.856126031,-1.342296902,-3.725708043,-1.767487131
8,20120106 2:00,0.02798014,-1.591091099,-1.50673339,-2.106961771,-1.946869309
8,20120106 3:00,0.011923575,-0.210061586,-0.928553479,-0.547895616,-1.281784553
8,20120106 4:00,0,0.364954292,-0.225478993,0.312851642,-0.546377215
8,20120106 5:00,0,0.659402078,0.873979053,0.547265298,0.944699899
8,20120106 6:00,0,0.356527335,2.480248679,0.06428703,3.092518412
8,20120106 7:00,0.090495394,-0.646280527,3.406590304,-1.3003573,4.296345659
8,20120106 8:00,0.276797678,-1.901897095,3.429254571,-2.981859984,4.468576389
8,20120106 9:00,0.198320954,-2.538875891,2.495679669,-4.281286866,3.407778122
8,20120106 10:00,0.185059,-2.586463412,1.799356241,-4.94084445,2.497160284
8,20120106 11:00,0.180922175,-2.796145926,1.224551859,-5.759754099,1.407160267
8,20120106 12:00,0.272782583,-2.306391023,0.90869878,-5.676694142,0.76233795
8,20120106 13:00,0.365616289,-2.470964533,0.551857134,-5.879729593,-0.400368465
8,20120106 14:00,0.296629777,-2.685604081,-0.314207186,-6.077227713,-2.421844713
8,20120106 15:00,0.323640368,-2.582002082,-1.474424754,-5.394905548,-5.024972146
8,20120106 16:00,0.350164278,-2.290528516,-2.433075015,-4.481246021,-6.754430893
8,20120106 17:00,0.25611388,-1.875624818,-3.322768038,-3.38485459,-8.086388268
8,20120106 18:00,0.216936383,-1.724931002,-3.803057605,-2.884033812,-8.609635952
8,20120106 19:00,0.292371353,-1.333325361,-4.046577918,-2.033745957,-8.621555034
8,20120106 20:00,0.253193791,-2.037224108,-4.134341674,-3.114755915,-8.331325395
8,20120106 21:00,0.157440062,-1.366041781,-3.747602485,-2.265698577,-7.430838777
8,20120106 22:00,0.259885645,-0.970470514,-3.330965752,-0.611267287,-6.104840943
8,20120106 23:00,0.073366601,-3.091089415,-3.149651618,-4.582148488,-5.970751275
8,20120107 0:00,0.01934544,-2.778796309,-5.474426721,-3.670334738,-7.936207839
8,20120107 1:00,0.079450042,-2.017738701,-3.673715406,-2.635490903,-5.131769633
8,20120107 2:00,0.142596398,-2.189555475,-3.446708395,-3.080231644,-5.461145765
8,20120107 3:00,0.08675022,-0.043754874,-2.647426225,-0.042264357,-3.91836844
8,20120107 4:00,0.031512367,2.128295511,-0.50241387,3.070920827,-1.645161141
8,20120107 5:00,0.021527889,0.798147319,0.14824894,1.401202906,-0.457928
8,20120107 6:00,0,1.756980372,-1.675963088,2.265611754,-2.604846004
8,20120107 7:00,0.007760247,4.127574585,-1.088735371,5.659371634,-1.900015213
8,20120107 8:00,0.090765293,5.498290627,1.364390292,7.788157514,1.874441851
8,20120107 9:00,0.07409659,3.534806715,0.276025341,5.231942949,0.324269206
8,20120107 10:00,0.060104646,2.596973489,-1.817332724,4.376488612,-2.827843317
8,20120107 11:00,0.031268994,2.202272178,-2.568132359,4.10427146,-4.116904312
8,20120107 12:00,0.020790249,2.811267188,-2.53278995,4.615872554,-3.904715543
8,20120107 13:00,0.108650689,3.39162607,-2.291283489,5.676683689,-3.539500557
8,20120107 14:00,0.205986127,3.631692284,-2.353359259,6.336929675,-3.666358722
8,20120107 15:00,0.402482043,3.740986844,-2.472526612,6.898079065,-3.988908406
8,20120107 16:00,0.34116077,4.030689015,-2.484760523,7.213277872,-3.965015837
8,20120107 17:00,0.330088805,4.570957316,-2.303064292,7.874120825,-3.604920687
8,20120107 18:00,0.458084934,4.501276069,-2.583991132,7.78218784,-4.007112268
8,20120107 19:00,0.479012018,4.070302327,-3.043895555,7.152984161,-4.819459621
8,20120107 20:00,0.445674655,4.011120994,-3.133157793,7.30700176,-5.077158046
8,20120107 21:00,0.517581212,6.108240175,-3.622514224,9.572493183,-5.586297318
8,20120107 22:00,0.404656928,8.588606216,-3.404116261,12.72209338,-4.904221355
8,20120107 23:00,0.520737045,8.104178367,-2.001747601,11.86842995,-2.822723481
8,20120108 0:00,0.61540331,8.57906084,-0.566755178,12.2469073,-0.734399158
8,20120108 1:00,0.433135105,7.873788819,-0.348378251,11.89846964,-0.393002264
8,20120108 2:00,0.793162218,8.721358096,-1.322367176,12.38937618,-1.815595214
8,20120108 3:00,0.851198495,8.953273469,-2.172239805,12.54476718,-2.985498725
8,20120108 4:00,0.811290966,10.12561228,-1.865189049,14.30837444,-2.548759045
8,20120108 5:00,0.815427747,9.345813342,-1.590538129,13.39646044,-2.245045776
8,20120108 6:00,0.896094395,9.513918982,-1.687239178,13.56099209,-2.361671672
8,20120108 7:00,0.884657501,9.164505687,-1.471406423,13.12009028,-2.038520754
8,20120108 8:00,0.870908887,8.633784739,-1.116503601,12.67112319,-1.582950851
8,20120108 9:00,0.820051123,7.95784164,-0.647453663,12.18290508,-0.855861286
8,20120108 10:00,0.783185303,7.125674713,-0.463522285,11.31561895,-0.605601552
8,20120108 11:00,0.66163772,6.781542223,-0.105628709,10.93601324,0.000610132
8,20120108 12:00,0.766638265,6.033868184,0.048395129,10.13109859,0.309182813
8,20120108 13:00,0.815914363,6.071713956,-0.269123267,10.12464637,-0.179188123
8,20120108 14:00,0.882710819,5.763226904,-0.719231762,10.0187224,-0.917818792
8,20120108 15:00,0.88782092,6.593633562,-0.504395924,10.93655093,-0.604386699
8,20120108 16:00,0.881372461,6.747216988,-0.753126975,11.10000721,-1.03748182
8,20120108 17:00,0.832826418,6.722133162,-0.212298939,10.95913371,-0.238108497
8,20120108 18:00,0.857403602,6.911362024,0.616638411,11.09140425,1.129208638
8,20120108 19:00,0.789147124,6.374920203,0.888797036,10.56984966,1.655847446
8,20120108 20:00,0.699598523,6.564149065,1.403705203,10.62039207,2.438820253
8,20120108 21:00,0.753254645,6.7590988,1.320961006,10.33972042,2.173982282
8,20120108 22:00,0.786713717,8.024291775,1.529815335,11.73124956,2.276029941
8,20120108 23:00,0.66893781,8.264568424,1.355354679,11.83717354,2.04277815
8,20120109 0:00,0.760798175,8.062577615,1.303016481,11.34572932,2.016051383
8,20120109 1:00,0.766759952,7.964475277,0.647865918,10.99008892,0.893522009
8,20120109 2:00,0.795473917,7.663304802,0.056316597,10.49894955,0.030000659
8,20120109 3:00,0.802530765,7.467377601,-0.485813399,10.2056649,-0.738648156
8,20120109 4:00,0.777710208,7.765636206,-1.145067195,10.78374044,-1.565308203
8,20120109 5:00,0.760798175,8.922480254,-0.847562858,12.54344835,-1.220262233
8,20120109 6:00,0.818834452,9.067241753,-0.392905068,13.01260386,-0.507811798
8,20120109 7:00,0.804964151,8.929135955,-0.504098549,12.88869484,-0.834124975
8,20120109 8:00,0.686336525,8.440357906,-0.25947289,12.6633603,-0.403875009
8,20120109 9:00,0.778926901,8.478212206,1.115372734,12.70133242,1.741331984
8,20120109 10:00,0.81883443,7.199485631,1.525058938,10.93263111,2.42417252
8,20120109 11:00,0.858376943,6.032242051,1.97378641,9.534657597,3.34389225
8,20120109 12:00,0.703491888,4.939875107,1.852709064,7.948322389,3.332410861
8,20120109 13:00,0.570264015,4.14576677,1.881372272,7.184882956,3.584397147
8,20120109 14:00,0.671127888,3.780535172,2.11216052,6.755198458,3.987454348
8,20120109 15:00,0.633045397,3.986861906,2.471439014,6.883604174,4.340356006
8,20120109 16:00,0.677454638,3.700666758,2.438822259,6.726719369,4.499282608
8,20120109 17:00,0.648375743,3.79259863,2.441293225,6.932568222,4.553063854
8,20120109 18:00,0.457111571,4.040939477,2.288587511,7.044486044,4.108915364
8,20120109 19:00,0.581335979,4.186116958,2.290564284,7.147410471,4.051508416
8,20120109 20:00,0.51064605,4.207747986,2.327134584,6.931568955,3.960261584
8,20120109 21:00,0.467818476,4.649104165,2.33257071,6.888600506,3.598899955
8,20120109 22:00,0.59459789,5.784733166,2.367164238,8.241107407,3.455684727
8,20120109 23:00,0.606399801,6.201962429,2.087450858,8.724752283,3.058066079
8,20120110 0:00,0.618688437,6.888747586,2.145271468,9.708030296,3.216388398
8,20120110 1:00,0.615646683,6.91358814,1.795835247,9.554566296,2.459652137
8,20120110 2:00,0.466845113,7.954839267,0.702861219,10.83731368,0.978955261
8,20120110 3:00,0.806424195,8.101719092,1.120194911,11.33618752,1.564791451
8,20120110 4:00,0.642170593,8.226505573,0.556861812,11.64406679,0.867575407
8,20120110 5:00,0.858376987,8.521901767,0.774288622,12.1354799,1.083237379
8,20120110 6:00,0.870543848,8.955176794,1.174102385,12.94123824,1.868902129
8,20120110 7:00,0.836841513,8.616412184,0.893334293,12.34636973,1.361687012
8,20120110 8:00,0.698256351,8.339836246,1.255412824,12.38068907,1.93441969
8,20120110 9:00,0.872490596,7.694628769,0.311582807,11.77537555,0.667200867
8,20120110 10:00,0.892809355,7.392686399,-0.023092758,11.91116075,0.098836026
8,20120110 11:00,0.905341277,8.176181844,0.252733815,12.88403934,0.562918749
8,20120110 12:00,0.890984294,8.492034839,0.795851611,13.60772971,1.456141496
8,20120110 13:00,0.917751556,9.297623628,2.578392072,14.47814767,4.118884366
8,20120110 14:00,0.919333243,7.910243443,3.865882233,12.3065792,6.290791509
8,20120110 15:00,0.917021523,7.295721166,4.079265983,11.70325521,6.763609906
8,20120110 16:00,0.835864292,7.352591071,4.567577848,11.72165833,7.481573178
8,20120110 17:00,0.350152835,7.206120382,5.804754367,11.33867443,9.225978236
8,20120110 18:00,0.204020417,6.111272438,6.018138117,9.685875063,9.626727317
8,20120110 19:00,0.087697014,5.55525661,5.999270501,8.95621612,9.807446589
8,20120110 20:00,0.514779039,5.28399944,6.607077266,8.333494242,10.69793944
8,20120110 21:00,0.704100234,4.542645003,6.66952009,7.269594802,11.0025961
8,20120110 22:00,0.808005861,4.646565548,7.545516536,6.67522368,11.08012521
8,20120110 23:00,0.853996875,3.883117766,8.021699219,5.54666462,11.68070285
8,20120111 0:00,0.844993345,3.366378995,8.33256565,4.573288648,11.78662291
8,20120111 1:00,0.80958757,2.684083999,7.628454782,3.664630097,10.73852991
8,20120111 2:00,0.774911784,2.601852214,7.140488986,3.508286041,9.922015248
8,20120111 3:00,0.70945373,2.237940503,6.769504094,3.037456816,9.442030395
8,20120111 4:00,0.63766886,2.038131694,6.798135783,2.714884885,9.370794158
8,20120111 5:00,0.505657615,1.738057815,6.51509108,2.2638233,8.957623983
8,20120111 6:00,0.364764569,1.453492562,6.443511856,1.871166102,8.849541417
8,20120111 7:00,0.355152714,1.322931571,6.18787177,1.725155131,8.57589601
8,20120111 8:00,0.312933464,1.132500071,5.818522975,1.496479486,8.170586385
8,20120111 9:00,0.15804843,0.735407113,5.42954102,1.04047599,7.993232719
8,20120111 10:00,0.126779393,0.248147726,4.316995367,0.375115225,7.254340991
8,20120111 11:00,0.082126758,0.075749511,3.543939748,0.111846212,6.549839171
8,20120111 12:00,0.13261957,-0.078615417,2.695214663,-0.172538235,5.364861214
8,20120111 13:00,0.071419897,-0.163732527,1.758549389,-0.34370802,4.356254354
8,20120111 14:00,0.077381673,-0.552530173,1.556900489,-0.857217375,3.90623785
8,20120111 15:00,0.100255527,-0.146420572,2.049774575,-0.065164012,4.692784164
8,20120111 16:00,0.075921651,0.782654323,2.446527988,1.548594171,5.159013053
8,20120111 17:00,0.121182633,1.245749107,2.437938481,2.298865933,4.765494254
8,20120111 18:00,0.136999681,1.120598102,2.190887902,2.280446087,4.647094715
8,20120111 19:00,0.03942087,1.444115253,2.709939532,2.644799619,5.123149292
8,20120111 20:00,0.064484757,1.777009713,3.325111834,2.959284789,5.671422676
8,20120111 21:00,0.105000589,1.897111397,3.909198302,2.793506178,5.856145607
8,20120111 22:00,0.13334956,1.892062077,4.015953602,2.583250379,5.600677723
8,20120111 23:00,0.104878924,2.012163762,4.074444054,2.740492963,5.642436896
8,20120112 0:00,0.100133818,2.065542289,3.693642582,2.831244398,5.151643787
8,20120112 1:00,0.092346981,2.359354475,3.339190033,3.137799435,4.451963034
8,20120112 2:00,0.141988117,2.59106486,3.140037144,3.339380419,4.144369356
8,20120112 3:00,0.153790006,2.566824389,2.979220374,3.251969196,3.941479752
8,20120112 4:00,0.201849368,2.562903137,3.237826735,3.277835783,4.253554927
8,20120112 5:00,0.078107892,2.867334935,3.644904336,3.696606899,4.811705043
8,20120112 6:00,0,2.895140182,3.809619694,3.797397391,5.08792824
8,20120112 7:00,0,2.480200353,3.937298463,3.272930051,5.281040032
8,20120112 8:00,0.133585305,2.015353672,3.863225284,2.658375633,5.270039993
8,20120112 9:00,0.152573335,1.877040395,3.884992403,2.583005751,5.521818659
8,20120112 10:00,0.163401883,1.753342697,3.431456624,2.70966283,5.52507793
8,20120112 11:00,0.141988095,1.395082793,3.127366732,2.301595129,5.248039916
8,20120112 12:00,0.152329983,0.571619731,2.447063064,1.139382638,5.032520637
8,20120112 13:00,0.083951818,0.469310684,1.9269264,0.958762507,4.619815478
8,20120112 14:00,0.123251045,0.455408061,1.882092634,1.017631291,4.731445501
8,20120112 15:00,0.100985538,0.516365716,2.020817403,1.086757513,5.139261754
8,20120112 16:00,0.1615768,0.854662879,2.303789942,1.617914488,5.107076455
8,20120112 17:00,0.088575281,0.86749607,2.733609308,1.49527119,5.107483864
8,20120112 18:00,0.050614434,0.65646138,2.946407256,1.188885932,5.667263616
8,20120112 19:00,0.076043359,0.512087986,3.152707556,0.954748727,5.867708768
8,20120112 20:00,0.081153373,0.349177761,3.328144032,0.589494686,5.834708651
8,20120112 21:00,0.136512978,0.347038896,4.537356188,0.482460535,6.628748489
8,20120112 22:00,0.107677326,0.414056669,5.289458858,0.494947852,7.395491934
8,20120112 23:00,0.210366195,0.28322942,4.817079902,0.279987599,6.627526262
8,20120113 0:00,0.164618597,0.430454635,4.357046476,0.453026143,5.801708535
8,20120113 1:00,0.144543124,0.485351334,4.458673751,0.502691385,5.894055665
8,20120113 2:00,0.147094382,0.446043603,4.476717884,0.411903486,5.898381905
8,20120113 3:00,0.169728698,0.480189713,4.688932583,0.440274705,6.176222616
8,20120113 4:00,0.147098218,0.644964544,4.800335493,0.635090403,6.292550388
8,20120113 5:00,0.179462218,0.779166695,4.897616908,0.794442078,6.429547971
8,20120113 6:00,0.196495894,0.575878229,4.968224387,0.508365628,6.576159419
8,20120113 7:00,0.247475344,0.027952286,5.242024497,-0.217464704,7.000130885
8,20120113 8:00,0.277892662,-0.629161798,5.317731405,-1.068128396,7.258743865
8,20120113 9:00,0.237133478,-1.01588634,4.983914937,-1.594887347,7.119342816
8,20120113 10:00,0.139189672,-0.524341182,4.002470987,-1.047322836,6.570871793
8,20120113 11:00,0.078598323,-0.67164591,3.44388738,-1.351367724,6.323314757
8,20120113 12:00,0.110597349,-0.872155042,3.142628805,-1.758494705,5.897901212
8,20120113 13:00,0.066431396,-1.26682054,3.34817502,-2.277687998,5.592180291
8,20120113 14:00,0.090035282,-1.545548085,3.071629063,-2.989332721,5.637846151
8,20120113 15:00,0.095145383,-1.381964397,2.905701489,-2.850786605,5.732542726
8,20120113 16:00,0.084925138,-1.341068476,3.378771594,-2.372258725,5.657554576
8,20120113 17:00,0.092833684,-1.198528321,3.601577415,-1.987355865,5.579201572
8,20120113 18:00,0.073853282,-1.13420658,3.463500568,-1.900350796,5.360486133
8,20120113 19:00,0.066674769,-1.332730472,3.442318325,-2.165621686,5.241754895
8,20120113 20:00,0.063389686,-1.454624142,3.251678133,-2.394009992,4.9985241
8,20120113 21:00,0.088210265,-2.06965116,3.693367137,-2.997844086,5.214836072
8,20120113 22:00,0.120087627,-2.137149284,3.561958774,-3.01392111,4.880754248
8,20120113 23:00,0.179583904,-2.242763995,3.495666197,-3.124568861,4.711550216
8,20120114 0:00,0.174835006,-2.210603124,3.701212412,-3.089104838,4.920171096
8,20120114 1:00,0.274607666,-2.399232822,4.132771886,-3.378372975,5.409539856
8,20120114 2:00,0.27655437,-2.190548957,4.364970171,-3.124147646,5.655647453
8,20120114 3:00,0.325100369,-1.78441805,4.847228146,-2.653433562,6.255598544
8,20120114 4:00,0.365737975,-1.626032347,5.321547718,-2.464750701,6.915289445
8,20120114 5:00,0.367928009,-1.743751451,5.54818912,-2.622317441,7.256368023
8,20120114 6:00,0.441294566,-1.968487921,5.593834936,-2.934140695,7.374826451
8,20120114 7:00,0.456259917,-2.253689204,5.444592962,-3.316802778,7.263516376
8,20120114 8:00,0.406497116,-2.644302592,5.160795059,-3.890795902,7.00209088
8,20120114 9:00,0.419515762,-2.902749533,4.711084536,-4.391302017,6.655906335
8,20120114 10:00,0.344202414,-2.665706066,3.689809006,-4.811038627,6.187178589
8,20120114 11:00,0.260980607,-2.512136144,2.898350238,-5.006341939,5.43506969
8,20120114 12:00,0.280204404,-2.260645332,2.089030065,-5.056657368,4.503230761
8,20120114 13:00,0.27436427,-2.290075108,1.711559008,-5.321475419,3.901747881
8,20120114 14:00,0.275094303,-2.334487316,1.484520685,-5.437333316,3.438636698
8,20120114 15:00,0.164740262,-2.179312134,1.236445595,-5.283076801,2.996970576
8,20120114 16:00,0.149774889,-2.107075411,1.196753581,-5.134778693,2.918849285
8,20120114 17:00,0.11376079,-1.935312537,1.143169362,-5.023555112,2.939273152
8,20120114 18:00,0.14831491,-1.84862847,1.013376474,-4.895118358,2.697760925
8,20120114 19:00,0.120452578,-1.774786487,0.844288493,-4.724310715,2.314813421
8,20120114 20:00,0.10037717,-1.717532196,0.851433056,-4.623679856,2.380169795
8,20120114 21:00,0.204404418,-2.463443243,1.381718368,-4.221818465,2.355150558
8,20120114 22:00,0.237133522,-4.349089245,2.318052988,-6.007354169,3.119513777
8,20120114 23:00,0.340430737,-3.685046484,1.953283375,-4.977873998,2.558368034
8,20120115 0:00,0.345297529,-3.26500332,2.025522842,-4.374088844,2.54968789
8,20120115 1:00,0.337023988,-3.286875027,2.14681503,-4.426039997,2.636503369
8,20120115 2:00,0.253193791,-2.902891093,2.343454502,-3.963104256,2.807393547
