ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
9,20120102 22:00,0,-1.188589308,-1.133512796,-2.351541602,-1.43118707
9,20120102 23:00,0,-0.103822618,0.202866729,-0.236896329,0.124543252
9,20120103 0:00,0.000387647,-1.116433676,0.56614205,-1.483822143,0.642763125
9,20120103 1:00,0,-2.140647829,-1.801221735,-2.783879459,-2.372328455
9,20120103 2:00,0,-0.877545504,-2.147907552,-0.999135388,-2.934249658
9,20120103 3:00,0.000387647,0.632053623,-1.468561136,1.076246849,-1.943234929
9,20120103 4:00,0,3.803955872,-1.287548187,5.135305104,-1.796741852
9,20120103 5:00,0.013309213,5.110854012,-1.444455295,7.222914836,-2.05802428
9,20120103 6:00,0.059309988,5.299989923,-1.195945993,7.650406894,-1.749186264
9,20120103 7:00,0.149114873,4.644602985,0.305628731,6.988711266,0.301170189
9,20120103 8:00,0.173148986,2.042821485,1.221212384,4.13359104,2.014811212
9,20120103 9:00,0.000387647,0.508805222,1.785289054,1.470348438,3.849254362
9,20120103 10:00,0.004393332,0.049918093,1.9005588,0.04819664,4.688856471
9,20120103 11:00,0.001679804,-0.650427381,1.998297027,-0.198704713,2.322555996
9,20120103 12:00,0.020028427,0.334784681,1.053348076,1.292579463,0.704572764
9,20120103 13:00,0.053236852,2.047859942,1.063428701,5.026668508,2.550494849
9,20120103 14:00,0.419434035,3.489246118,2.162216743,6.814704598,4.081566144
9,20120103 15:00,0.771805143,5.000395539,2.115319926,8.439080361,3.47646228
9,20120103 16:00,0.842098462,4.440739278,2.113566774,7.300982693,3.456784105
9,20120103 17:00,0.706938881,4.037275172,2.72234882,6.282808539,4.214940437
9,20120103 18:00,0.850885127,4.214008728,3.676063531,6.47515645,5.621929909
9,20120103 19:00,0.698539863,3.149344081,4.376886059,4.93261085,6.720627982
9,20120103 20:00,0.635094974,2.408690953,4.260739737,3.696222928,6.421629053
9,20120103 21:00,0.689365551,2.11568532,4.979093786,3.110714003,7.255765003
9,20120103 22:00,0.619072232,1.791286226,5.218399039,2.58822371,7.405537775
9,20120103 23:00,0.841193953,1.757954898,5.307809793,2.455602411,7.361808498
9,20120104 0:00,0.820648663,1.550990601,5.149587822,2.150385309,7.0398517
9,20120104 1:00,0.844811991,1.584341735,5.758674717,2.180584923,7.831887418
9,20120104 2:00,0.750226127,1.107542041,5.870101496,1.560636416,7.957769715
9,20120104 3:00,0,0.717031853,5.607348393,1.063259428,7.546675836
9,20120104 4:00,0,0.58258076,5.323672358,0.853064468,7.119162526
9,20120104 5:00,0,0.679706624,5.093520102,0.97209053,6.822396531
9,20120104 6:00,0,0.50592357,4.890129738,0.741635815,6.651512832
9,20120104 7:00,0,0.326923012,4.69257833,0.480284974,6.385761316
9,20120104 8:00,0,0.158357463,4.673115138,0.21994712,6.443533385
9,20120104 9:00,0,-0.264661795,4.615212139,-0.38733904,6.616849591
9,20120104 10:00,0,-0.58935115,3.370054379,-1.169872082,6.261095273
9,20120104 11:00,0,-0.633097923,2.79686335,-1.451989172,5.735065383
9,20120104 12:00,0,-0.638315428,2.244595254,-1.665223095,5.122681453
9,20120104 13:00,0,-0.745073609,1.733199863,-2.122080573,4.344278841
9,20120104 14:00,0,-0.824540225,1.503534188,-2.382924921,3.616350774
9,20120104 15:00,0,-0.90400684,1.653887352,-2.364691141,3.349383003
9,20120104 16:00,0,-0.974643832,1.704491653,-2.419898974,3.252082677
9,20120104 17:00,0,-0.824138878,1.991573747,-2.039015577,3.133497904
9,20120104 18:00,0,-0.772365174,2.150685349,-1.830846593,3.104307806
9,20120104 19:00,0,-0.823336185,2.129762416,-1.826794642,2.949235411
9,20120104 20:00,0,-0.322857044,1.318147276,-1.519352858,2.989979922
9,20120104 21:00,0,-0.614234635,1.638803378,-0.950053739,2.331986465
9,20120104 22:00,0,-0.611826556,2.181826457,-0.792027649,2.858624482
9,20120104 23:00,0,-0.321653004,2.451878258,-0.378728644,3.186404956
9,20120105 0:00,0.037989404,-0.075226226,2.535569987,-0.053559574,3.271542742
9,20120105 1:00,0.081018219,0.983843916,3.21089619,1.339677129,4.163463585
9,20120105 2:00,0.123400956,0.936724202,3.601864214,1.280631586,4.691491538
9,20120105 3:00,0.09290606,1.144330862,4.00765567,1.57231657,5.23091168
9,20120105 4:00,0.299780333,1.199848149,4.509799435,1.68096037,5.951467625
9,20120105 5:00,0.443080501,1.200314681,4.977664013,1.692179023,6.653796067
9,20120105 6:00,0.735495542,1.321146422,5.29127225,1.869315653,7.184672068
9,20120105 7:00,0.643881638,1.317414168,5.254676901,1.881124762,7.246189888
9,20120105 8:00,0.690270061,1.117738548,4.599666492,1.598296609,6.451584715
9,20120105 9:00,0.546582246,0.909198825,3.680613697,1.496147819,5.842102612
9,20120105 10:00,0.342550717,0.338163876,2.935272998,0.702575717,6.412281664
9,20120105 11:00,0.310117586,-0.098509908,2.712458283,-0.238610244,6.183868277
9,20120105 12:00,0.231942111,-0.268794022,1.960632333,-0.804857005,5.117559401
9,20120105 13:00,0.269543869,-0.319179459,1.796648114,-1.000297753,4.635100203
9,20120105 14:00,0.248610932,-0.375629809,1.798501043,-1.206366699,4.361687671
9,20120105 15:00,0.194211138,-0.55524456,1.60070087,-1.612009582,3.899164803
9,20120105 16:00,0.250032304,-0.692404915,1.455245942,-1.920227318,3.406452635
9,20120105 17:00,0.127277426,-0.865954752,1.622009554,-2.148733571,3.341517159
9,20120105 18:00,0.197053883,-1.396867964,1.793405489,-2.68545756,3.194557923
9,20120105 19:00,0.213981135,-1.75469787,1.410312413,-3.206239252,2.688744738
9,20120105 20:00,0.083214886,-1.248044313,0.677478985,-3.443011881,2.139641235
9,20120105 21:00,0.14265409,-1.967902912,1.12218195,-2.886802862,1.620157424
9,20120105 22:00,0.069905673,-2.486219765,1.159240531,-3.349719922,1.495412956
9,20120105 23:00,0.152991343,-2.573927747,0.974410861,-3.402860911,1.224278861
9,20120106 0:00,0.060214498,-2.709221975,0.728897765,-3.566417066,0.887070071
9,20120106 1:00,0.007106861,-2.410984429,0.46650447,-3.149825674,0.472704266
9,20120106 2:00,0.015376664,-2.3029211,0.190675522,-2.991704127,0.092485561
9,20120106 3:00,0.014472154,-2.12942493,0.122682722,-2.757290471,0.001304586
9,20120106 4:00,0.006331567,-1.44733713,0.0985718,-1.860242936,-0.070209904
9,20120106 5:00,0.002325882,-1.226749142,0.297245797,-1.566764421,0.177111041
9,20120106 6:00,0.000129216,-1.414125006,0.220090847,-1.809791702,0.068647398
9,20120106 7:00,0,-1.144462387,0.149686954,-1.446173669,0.034678015
9,20120106 8:00,0,-1.276319476,0.483864334,-2.054049502,0.453633735
9,20120106 9:00,0.183615454,-0.911977519,1.912677574,-2.56594494,3.680725092
9,20120106 10:00,0.233492699,-0.949650973,2.270001439,-2.679152585,4.667625052
9,20120106 11:00,0.387000905,-1.524171148,1.300260154,-4.34835009,2.618138963
9,20120106 12:00,0.28440367,-2.178995264,0.231664089,-5.269392724,0.228363092
9,20120106 13:00,0.233621915,-1.940066253,-0.328191521,-4.925462976,-1.265693793
9,20120106 14:00,0.162811733,-1.717991155,-0.741452724,-3.941048672,-2.662610163
9,20120106 15:00,0.137614679,-1.510787158,-1.485997997,-2.257084952,-4.125081481
9,20120106 16:00,0.116940173,-0.565976586,-2.313002623,-0.546049839,-5.989225851
9,20120106 17:00,0.205969764,-0.061846286,-2.524696519,0.371301241,-7.060155337
9,20120106 18:00,0.577206357,-0.100511147,-2.857427243,0.113507745,-7.747290395
9,20120106 19:00,0.177025455,-0.190233452,-3.168458137,-0.053842687,-8.20200336
9,20120106 20:00,0,-0.237820973,-3.539284118,-0.181816546,-8.414163013
9,20120106 21:00,0.370978163,-0.511449218,-4.234160891,-0.636492903,-8.173397564
9,20120106 22:00,0.797519059,-0.188250639,-4.290098231,-0.176894475,-6.937388796
9,20120106 23:00,0.284145238,-0.450477707,-3.999320511,-0.538666732,-6.474928428
9,20120107 0:00,0,-0.070768946,-4.180634645,0.085205834,-6.223435806
9,20120107 1:00,0,-2.036352185,-4.473903792,-2.762048,-6.701283881
9,20120107 2:00,0.008399018,-1.954261948,-4.452154617,-2.935168556,-7.217818473
9,20120107 3:00,0.420596976,-1.600128486,-4.750299554,-2.50117323,-8.600174262
9,20120107 4:00,0.540896757,-1.533788121,-4.999961955,-2.884426324,-9.078025646
9,20120107 5:00,0.515699703,0.173402437,-4.617538967,0.303379789,-8.582539271
9,20120107 6:00,0.764698281,-0.465660508,-3.087393905,-0.617740966,-6.208072988
9,20120107 7:00,0.782788474,4.178642349,-5.937895114,7.65861558,-9.935313784
9,20120107 8:00,0.691820649,2.315862156,-5.132269435,3.953238699,-8.092741602
9,20120107 9:00,0.731877504,1.364188135,-4.78836061,2.604092291,-7.726957745
9,20120107 10:00,0.036180385,0.423491297,-4.517855249,1.000637755,-7.799773194
9,20120107 11:00,0,0.828692523,-4.020795986,2.081745784,-7.213836378
9,20120107 12:00,0,2.238067339,-3.662387711,4.452900444,-6.337206636
9,20120107 13:00,0,2.656154823,-2.898901057,5.215824828,-5.172728323
9,20120107 14:00,0,2.494837963,-2.217880025,5.018825574,-4.209061365
9,20120107 15:00,0,3.177332371,-1.660557423,5.869504171,-3.189645079
9,20120107 16:00,0,3.805418134,-1.790146255,6.784058285,-3.099194639
9,20120107 17:00,0,3.913280886,-1.413613668,6.565568203,-2.211756354
9,20120107 18:00,0,3.858872241,-1.018050554,6.280217768,-1.53764458
9,20120107 19:00,0,3.695646306,-1.224667713,5.972182571,-1.880673609
9,20120107 20:00,0,3.906599123,-1.640620679,6.210969545,-2.458077365
9,20120107 21:00,0,3.866031274,-2.037543118,6.178733304,-2.988264853
9,20120107 22:00,0,4.444958348,-2.515118746,6.655710286,-3.520158953
9,20120107 23:00,0,5.194270391,-2.474792151,7.336253164,-3.435397219
9,20120108 0:00,0,7.476569873,-2.324360359,10.40824759,-3.363719512
9,20120108 1:00,0,8.91190716,-2.671197284,12.86146373,-3.950699493
9,20120108 2:00,0,8.059057078,-1.784438687,11.71673207,-2.58641949
9,20120108 3:00,0,7.142397263,-0.14550543,10.2536908,-0.163395033
9,20120108 4:00,0,7.175402297,-0.628013761,10.17841488,-0.805444883
9,20120108 5:00,0,6.94568726,-1.255573667,9.980546752,-1.797372418
9,20120108 6:00,0,7.598746868,-0.385762678,10.88977232,-0.645691704
9,20120108 7:00,0,7.934958149,-0.121579397,11.70705373,-0.244182762
9,20120108 8:00,0,7.243612701,-1.024787141,10.81664714,-1.47786606
9,20120108 9:00,0,6.082715634,-0.957993632,9.695035943,-1.486370031
9,20120108 10:00,0.352629539,5.119848772,-0.63399527,8.973462486,-1.039911526
9,20120108 11:00,0.575914201,4.902015547,-0.802474418,8.820222222,-1.331476264
9,20120108 12:00,0.515828918,4.439505002,-1.082109928,8.210487274,-1.773075357
9,20120108 13:00,0.707455744,4.654697824,-1.307413405,8.219627921,-2.091366862
9,20120108 14:00,0.713141233,4.139379225,-1.512280062,7.793781291,-2.497127789
9,20120108 15:00,0.755653185,4.143779896,-1.807866261,7.673877505,-2.953912545
9,20120108 16:00,0.748417108,4.138499091,-1.863693671,7.90777054,-3.107591459
9,20120108 17:00,0.553172244,4.457987821,-2.009742164,8.159407186,-3.262485226
9,20120108 18:00,0.624499289,4.447866277,-1.725122064,8.40889309,-2.840931209
9,20120108 19:00,0.686264375,4.628733864,-1.517763112,8.399752443,-2.35498998
9,20120108 20:00,0.622302623,4.362933323,-1.136441962,7.949172296,-1.686213362
9,20120108 21:00,0.513503037,6.322992283,-0.119087102,9.383716247,-0.450707785
9,20120108 22:00,0.438170306,6.52366289,0.746736215,9.656860298,0.878341478
9,20120108 23:00,0.6724383,6.334874095,0.549346443,9.350379769,0.987070829
9,20120109 0:00,0.525390877,6.505180071,0.522928115,9.232626723,0.781153232
9,20120109 1:00,0.694534178,6.642902627,-0.206594212,9.337302508,-0.271536887
9,20120109 2:00,0.822199251,7.211965071,-0.364736052,10.21815573,-0.432880624
9,20120109 3:00,0.802429254,6.562618232,-0.331130911,9.423739041,-0.49330899
9,20120109 4:00,0.811861998,6.765201135,-0.922186039,9.543151361,-1.283107734
9,20120109 5:00,0.845070423,7.345079093,-0.255519344,10.44249101,-0.43046349
9,20120109 6:00,0.840160227,7.50814377,-0.088482025,10.68930978,-0.151284439
9,20120109 7:00,0.849076108,7.625034521,0.371611891,10.99758342,0.521887558
9,20120109 8:00,0.858121204,7.313880494,0.365187379,10.89515863,0.668124204
9,20120109 9:00,0.852823362,6.594648794,0.609318845,10.6293538,1.016795876
9,20120109 10:00,0.79958651,5.613348863,-0.017318197,9.113966496,0.058401991
9,20120109 11:00,0.763793772,5.350448669,-0.745264855,8.755729537,-1.07946414
9,20120109 12:00,0.790799845,5.034302867,-0.452702451,8.120196188,-0.682449776
9,20120109 13:00,0.803333764,5.455691943,0.611789811,8.561372247,1.139465459
9,20120109 14:00,0.838997286,4.963586043,0.659232363,8.13818298,1.288119239
9,20120109 15:00,0.754102597,4.870406227,1.13612885,7.852392826,1.941954159
9,20120109 16:00,0.511694017,4.008908916,1.496889923,6.896095003,2.758945668
9,20120109 17:00,0.387646983,3.585023952,1.455871883,5.916814055,2.519649338
9,20120109 18:00,0.125209975,3.266798243,1.217176543,5.958283605,2.367369856
9,20120109 19:00,0.121721153,2.978107208,0.867287722,5.982265996,2.018698184
9,20120109 20:00,0.28647112,3.187761792,0.513445354,5.862354043,1.360028995
9,20120109 21:00,0.218632898,3.967310784,0.526294379,5.93030415,0.96301463
9,20120109 22:00,0.303398372,5.297619042,1.563111819,7.573597536,2.216298941
9,20120109 23:00,0.331567386,5.144537916,1.376800963,7.290305548,2.048308083
9,20120110 0:00,0.608476547,5.278899882,1.302671976,7.404721536,1.875482957
9,20120110 1:00,0.535598915,6.262652759,0.97150013,8.766713696,1.461601293
9,20120110 2:00,0.469440496,6.679562346,0.926577235,9.402367498,1.444675923
9,20120110 3:00,0,7.25848979,0.657039867,10.37275918,1.295623472
9,20120110 4:00,0.462075204,6.096543542,-0.088680185,8.861713599,0.013117218
9,20120110 5:00,0.734461817,7.986751875,0.448148407,11.41527121,0.553637095
9,20120110 6:00,0.867037085,7.583343776,1.53842706,10.98055961,2.519163921
9,20120110 7:00,0.917172761,5.979939781,1.795386018,9.024854794,2.720084441
9,20120110 8:00,0.954774519,7.215939646,1.145351732,10.74380592,1.753154438
9,20120110 9:00,0.639617522,5.701727299,0.49801282,9.025352176,0.912345741
9,20120110 10:00,0.698023,5.223038176,-0.23153499,9.077079872,-0.185619384
9,20120110 11:00,0.890554335,5.1960352,-0.957488968,9.140744728,-1.482321109
9,20120110 12:00,0.925313348,5.24513152,-1.393241046,9.12084946,-2.198100462
9,20120110 13:00,0.977904122,5.77128042,-2.047767621,9.892288465,-3.120806111
9,20120110 14:00,0.971443339,6.092043046,-0.86270166,10.36380631,-1.261745321
9,20120110 15:00,0.790799845,6.868174043,0.458480672,11.11733957,1.153668756
9,20120110 16:00,0.841452384,7.223304094,1.097284235,11.70226044,1.983011881
9,20120110 17:00,0.903863548,7.180344814,1.458913537,12.02506116,2.599422933
9,20120110 18:00,0.896110609,7.964249395,3.336241305,12.41351626,5.062883222
9,20120110 19:00,0.843519835,7.046966477,5.054991255,11.18100443,7.878500401
9,20120110 20:00,0.9678253,6.03640055,5.330817828,9.69681746,8.565342831
9,20120110 21:00,0.963431968,6.143185046,6.034759588,9.428728728,9.328622415
9,20120110 22:00,0.958134126,5.542573394,6.349669079,8.491164238,9.816728243
9,20120110 23:00,0.979583926,4.621199116,6.668621632,6.865720868,10.13121254
9,20120111 0:00,0.983977258,5.212809776,8.24721215,7.483966311,12.00938261
9,20120111 1:00,0.982039023,4.425378095,8.027253315,6.215554086,11.52556751
9,20120111 2:00,0.975319809,4.054253069,7.442348799,5.663407981,10.55036799
9,20120111 3:00,0.975707456,3.905658792,7.308188882,5.461688208,10.3106212
9,20120111 4:00,0.979971573,3.833164982,7.026371252,5.356111044,9.90432901
9,20120111 5:00,0.983589611,3.599814262,6.599759077,5.026350881,9.249446913
9,20120111 6:00,0.969375888,3.248165185,6.227547112,4.57079665,8.791078574
9,20120111 7:00,0.973769221,2.828350287,6.204232736,4.015505693,8.850523986
9,20120111 8:00,0.913813154,2.385813448,5.909735357,3.458866943,8.669731329
9,20120111 9:00,0.835508464,1.943997941,5.50071122,2.95748773,8.540032249
9,20120111 10:00,0.580953612,1.322570905,4.735836084,2.136681438,7.934769876
9,20120111 11:00,0.523969505,1.14440204,3.582797041,1.99201826,6.743896506
9,20120111 12:00,0.436748934,1.087777522,2.668628094,2.180260097,6.108174501
9,20120111 13:00,0.356506009,1.002660412,2.160211092,2.10118954,5.633593777
9,20120111 14:00,0.313606409,1.151254688,1.733189893,2.506875409,5.047000211
9,20120111 15:00,0.330016798,1.201026558,1.544629765,2.632669477,4.754685997
9,20120111 16:00,0.376534436,1.291192988,1.386746448,2.723870176,4.504622241
9,20120111 17:00,0.504716372,1.395786047,1.3147582,3.068905333,4.236380962
9,20120111 18:00,0.442692854,1.444115253,1.357296711,3.099455321,3.879217208
9,20120111 19:00,0.339061894,1.524183043,1.741370375,3.065311217,4.208869036
9,20120111 20:00,0.139165267,1.655465365,2.331183181,2.891895109,4.519852057
9,20120111 21:00,0.12029978,1.975015193,3.844572489,3.006906828,5.775574967
9,20120111 22:00,0.082051945,2.083214909,4.604130311,3.077890624,6.81808045
9,20120111 23:00,0.234138778,2.104494186,4.466289177,2.996573744,6.410805688
9,20120112 0:00,0.288797002,2.311155644,4.589405442,3.20952513,6.428491926
9,20120112 1:00,0.327303269,1.726963361,3.449000271,2.356450131,4.697223158
9,20120112 2:00,0.265021321,1.997886273,3.201115028,2.743111002,4.347258961
9,20120112 3:00,0.396175216,2.348660149,3.363231328,3.284079441,4.586407952
9,20120112 4:00,0.534565189,2.873038576,3.583826452,3.977571546,4.941261056
9,20120112 5:00,0.548908128,3.008856509,3.679016984,4.135892894,5.152706246
9,20120112 6:00,0.555756558,2.75896577,3.931450581,3.872321297,5.536485377
9,20120112 7:00,0.496317354,2.797108865,4.335279358,3.967760082,6.296710281
9,20120112 8:00,0.548003618,2.03282107,4.652039662,3.069565163,6.786415712
9,20120112 9:00,0.561442047,1.458892269,4.01104676,2.210170125,5.904782973
9,20120112 10:00,0.353921695,1.330203886,2.976621316,2.30248708,5.157187743
9,20120112 11:00,0.276909161,1.280653511,2.055579816,2.675768682,4.530592941
9,20120112 12:00,0.234914072,1.637843982,1.755713395,3.446414571,4.097517339
9,20120112 13:00,0.219925055,1.545159828,1.637781097,3.235468098,3.706812258
9,20120112 14:00,0.232846621,1.223260631,1.852203457,2.190993173,3.695812219
9,20120112 15:00,0.27755524,1.435364753,2.115358171,2.455456721,4.073072809
9,20120112 16:00,0.31179739,1.341254689,2.038685933,2.264133176,3.926813034
9,20120112 17:00,0.304561313,1.388666198,1.934073812,2.351098424,3.831071955
9,20120112 18:00,0.220054271,1.603265663,1.835309574,2.750692588,3.679515865
9,20120112 19:00,0.22573976,1.664579796,2.730360484,2.684242219,4.659741544
9,20120112 20:00,0.116294095,1.399360524,3.214110323,2.201696588,5.068780024
9,20120112 21:00,0.131283112,1.544090395,3.950293758,2.253875736,5.70107855
9,20120112 22:00,0.208941724,1.500956616,4.258932003,2.128556584,6.023746355
9,20120112 23:00,0.146401344,1.483489218,4.553925188,2.0861889,6.403043989
9,20120113 0:00,0.398630314,1.520206402,4.038336878,2.105365852,5.576411444
9,20120113 1:00,0.514278331,1.633613528,4.210763048,2.29007813,5.689761025
9,20120113 2:00,0.379247965,1.479558987,4.203702301,2.039938557,5.610927328
9,20120113 3:00,0.239824267,1.309622535,4.348055368,1.796891788,5.80801157
9,20120113 4:00,0.277296808,1.085290537,4.326088597,1.502776826,5.756096696
9,20120113 5:00,0.339707973,0.855796917,4.324127278,1.194949108,5.751770457
9,20120113 6:00,0.331567386,0.574687086,4.553209319,0.807209126,6.112771104
9,20120113 7:00,0.497221863,0.232431895,4.972931552,0.337665465,6.770840194
9,20120113 8:00,0.494379119,-0.016914114,5.063152219,-0.007990543,7.125591829
9,20120113 9:00,0.564801654,0.031922764,4.772484766,0.044969065,7.078964581
9,20120113 10:00,0.418917173,0.139919761,4.261757338,0.19391796,6.939082839
9,20120113 11:00,0.451996382,0.137934523,3.685914125,0.19911935,6.414165786
9,20120113 12:00,0.381703062,0.058922013,3.177148017,0.023690651,5.91232201
9,20120113 13:00,0.275358573,-0.486621643,4.402580032,-0.973084815,7.090981913
9,20120113 14:00,0.215402507,-0.739144034,3.801239674,-1.320159384,6.185355788
9,20120113 15:00,0.258302106,-0.530296899,4.011885318,-0.90357533,6.164205284
9,20120113 16:00,0.188654865,-0.331773007,3.759659714,-0.587236247,5.846467032
9,20120113 17:00,0.206874273,-0.411579612,3.851057172,-0.651071488,5.773401654
9,20120113 18:00,0.275229358,-0.608118265,3.615698911,-0.943767889,5.397499515
9,20120113 19:00,0.214756428,-0.844361697,3.473307163,-1.30408236,5.197531114
9,20120113 20:00,0.245638971,-1.294613885,3.702781467,-2.016199937,5.660919428
9,20120113 21:00,0.272515829,-1.667838802,4.163299132,-2.53681179,6.124307743
9,20120113 22:00,0.40082698,-1.467726719,4.259011492,-2.12070059,5.964717576
9,20120113 23:00,0.327820132,-1.200116512,4.252735272,-1.672435343,5.846467032
9,20120114 0:00,0.367747771,-1.057973405,4.120542382,-1.444992744,5.596987223
9,20120114 1:00,0.291510531,-1.131077026,4.25224485,-1.584892729,5.723046213
9,20120114 2:00,0.281173278,-1.088805166,4.471741689,-1.514715946,5.95230412
9,20120114 3:00,0.399147177,-1.136427894,4.625746705,-1.567679556,6.146841452
9,20120114 4:00,0.527975191,-0.973761497,4.643608112,-1.382306921,6.173903076
9,20120114 5:00,0.622948701,-0.926673855,4.899224684,-1.323384905,6.533363134
9,20120114 6:00,0.706422018,-0.923463334,5.113164642,-1.341260123,6.871378131
9,20120114 7:00,0.608218116,-0.958243979,5.235019126,-1.408126681,7.144036755
9,20120114 8:00,0.583408709,-1.161576976,5.234225286,-1.74643174,7.323256187
9,20120114 9:00,0.661584184,-1.248796129,4.820237576,-2.023166602,7.227774609
9,20120114 10:00,0.588577336,-1.078638516,3.835875619,-2.22310423,7.074595607
9,20120114 11:00,0.457681871,-1.289997816,3.490952013,-2.707059217,6.661012302
9,20120114 12:00,0.59826851,-1.398085356,2.892396436,-3.128781962,5.891032519
9,20120114 13:00,0.590774002,-1.427515132,2.230730556,-3.507471774,4.970426717
9,20120114 14:00,0.695309472,-1.365980146,1.774669311,-3.685561913,4.286227175
9,20120114 15:00,0.646724383,-1.254682085,1.835001173,-3.285024612,4.191766791
9,20120114 16:00,0.503553431,-1.160506802,2.141026604,-2.879852995,4.633432913
9,20120114 17:00,0.380669337,-1.24023474,2.295031619,-2.952015914,4.90711273
9,20120114 18:00,0.446827756,-1.392734488,2.189847781,-3.297603469,4.775378788
9,20120114 19:00,0.350691304,-1.393269575,1.867945545,-3.625977852,4.476169138
9,20120114 20:00,0.330662876,-1.803681176,1.960427938,-3.869610458,3.922682344
9,20120114 21:00,0.382736788,-3.385397857,2.754268226,-4.886511771,3.924724731
9,20120114 22:00,0.39785502,-3.434625846,2.601057051,-4.765357513,3.547393789
9,20120114 23:00,0.290864453,-3.015652855,2.46054732,-4.109270794,3.277798746
9,20120115 0:00,0.237756816,-2.750249786,2.418473784,-3.700126906,3.147596594
9,20120115 1:00,0.216953095,-2.81774683,2.216590327,-3.76726713,2.843932565
9,20120115 2:00,0.149631735,-2.693369425,2.185780455,-3.597823147,2.779286609
9,20120115 3:00,0.089288022,-2.526419889,2.250571802,-3.367147071,2.856861756
9,20120115 4:00,0.110737821,-2.422493802,2.216590327,-3.223568369,2.816387767
9,20120115 5:00,0.127923504,-2.383260661,2.134128612,-3.169726356,2.719699903
9,20120115 6:00,0.07326528,-2.377417428,2.050307639,-3.178700025,2.617390651
9,20120115 7:00,0.053882931,-2.358635605,2.052119985,-3.197175226,2.62694701
9,20120115 8:00,0.11732782,-2.529341506,2.055744675,-3.607324679,2.696090075
9,20120115 9:00,0.275358573,-1.591502485,1.769394108,-3.617881937,3.381899343
9,20120115 10:00,0.291898178,-1.194162589,1.85457434,-3.73242818,4.176201388
